project_name,version,class_name,wmc,rfc,loc,max_cc,avg_cc,cbo,ca,ce,ic,cbm,lcom,lcom3,dit,noc,mfa,npm,dam,moa,cam,amc,bug
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.OpenmrsClassLoader,22,109,768,15,4.5,87,19,3,1,25,231,1.0,1,0,0.0,15,1.0,5,0.1910828025477707,34.90909090909091,8
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.OpenmrsJacksonLocaleModule,3,6,83,2,1.3333333333333333,3,0,0,1,0,3,1.0,1,0,0.0,3,1.0,2,0,27.666666666666668,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.OpenmrsDateFormat,1,6,57,4,4.0,5,1,0,1,0,0,0,1,0,0.0,1,1.0,0,0,57.0,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.DatabaseUpdaterLiquibaseProvider,1,2,27,1,1.0,1,4,0,0,1,0,0,0,0,0.0,1,0,0,0,27.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.OpenmrsConstants,9,23,1336,3,1.2222222222222223,14,66,4,0,3,36,1.0,0,0,0.0,6,0.010101010101010102,191,0,148.44444444444446,30
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.DatabaseUpdateException,0,0,57,0,0,0,5,0,1,0,0,0,1,0,1.0,0,0.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.MigrateDrugOrderFrequencyToCodedOrderFrequencyChangeset,7,26,118,8,2.142857142857143,19,0,2,0,2,21,1.0,0,0,0.0,5,0,0,0.07692307692307693,16.857142857142858,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.DuplicateLocationAttributeTypeNameChangeSet,5,35,201,18,4.4,30,0,2,0,0,10,1.0,0,0,0.0,5,1.0,1,0.2,40.2,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.DisableTriggersChangeSet,5,12,68,3,1.4,7,0,0,0,1,10,1.0,0,0,0.0,5,0,0,0.2,13.6,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.EncryptSecretAnswersChangeSet,5,20,115,7,2.2,15,0,1,0,0,10,1.0,0,0,0.0,5,1.0,1,0.2,23.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.UpdateCohortMemberIdsChangeset,5,16,116,7,2.2,11,0,0,0,0,10,1.0,0,0,0.0,5,1.0,1,0.2,23.2,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.AddConceptMapTypesChangeset,9,35,281,19,3.7777777777777777,26,0,1,0,3,36,1.0,0,0,0.0,7,1.0,5,0.11627906976744186,31.22222222222222,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.DuplicateEncounterRoleNameChangeSet,5,35,216,19,4.6,30,0,2,0,0,10,1.0,0,0,0.0,5,1.0,1,0.2,43.2,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.MoveDeletedHL7sChangeSet,5,20,119,5,1.8,15,0,1,0,0,10,1.0,0,0,0.0,5,0,0,0.2,23.8,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.ConvertOrderersToProviders,8,29,131,9,2.125,21,0,2,0,4,28,1.0,0,0,0.0,5,0,0,0.1111111111111111,16.375,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.CheckDrugOrderUnitAndFrequencyTextNotMappedToConcepts,2,12,79,4,3.5,10,0,2,0,2,1,1.0,0,0,0.0,1,0,0,0.0,39.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.ConceptValidatorChangeSet,15,92,807,41,7.666666666666667,77,0,5,0,26,105,1.0,0,0,0.0,5,1.0,6,0.15789473684210525,53.8,8
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.CreateDiscontinueOrders,9,37,202,6,2.111111111111111,28,0,1,0,6,36,1.0,0,0,0.0,5,0,0,0.06451612903225806,22.444444444444443,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.CreateCodedOrderFrequencyForDrugOrderFrequencyChangeset,7,32,128,8,2.142857142857143,25,0,2,0,2,21,1.0,0,0,0.0,5,0,0,0.07692307692307693,18.285714285714285,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.MigrateAllergiesChangeSet,7,26,173,11,2.7142857142857144,19,0,0,0,6,21,1.0,0,0,0.0,5,1.0,3,0.3333333333333333,24.714285714285715,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.BooleanConceptChangeSet,10,32,347,7,3.4,22,0,1,0,11,45,1.0,0,0,0.0,5,1.0,5,0.16666666666666666,34.7,7
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.EnableTriggersChangeSet,5,12,69,3,1.4,7,0,0,0,1,10,1.0,0,0,0.0,5,0,0,0.2,13.8,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.ProgramValidatorChangeSet,5,17,133,8,2.4,12,0,2,0,0,10,1.0,0,0,0.0,5,0,0,0.2,26.6,11
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.SourceMySqldiffFile,8,47,285,13,3.125,39,0,5,0,2,28,1.0,0,0,0.0,6,0.6,5,0.1111111111111111,35.625,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.MigrateDrugOrderUnitsToCodedDoseUnitsChangeset,7,28,125,8,2.142857142857143,21,0,3,0,2,21,1.0,0,0,0.0,5,0,0,0.07692307692307693,17.857142857142858,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.MigrateConceptReferenceTermChangeSet,7,39,274,13,3.4285714285714284,32,0,0,0,13,21,1.0,0,0,0.0,5,0.5,2,0.043478260869565216,39.142857142857146,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.DuplicateEncounterTypeNameChangeSet,5,30,202,18,4.4,25,0,2,0,0,10,1.0,0,0,0.0,5,1.0,1,0.2,40.4,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.GenerateUuid,8,37,283,17,3.125,29,0,1,0,1,28,1.0,0,0,0.0,8,0.8888888888888888,9,0.15384615384615385,35.375,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.util.databasechange.UpdateLayoutAddressFormatChangeSet,5,17,113,7,2.2,12,0,0,0,0,10,1.0,0,0,0.0,5,1.0,1,0.2,22.6,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.patient.UnallowedIdentifierException,0,0,41,0,0,0,4,1,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.patient.impl.LuhnIdentifierValidator,4,11,105,3,1.5,7,3,1,1,1,6,1.0,1,0,0.0,3,1.0,2,1.0,26.25,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.patient.impl.VerhoeffIdentifierValidator,7,13,139,3,1.7142857142857142,6,0,1,1,2,21,1.0,1,0,0.0,4,1.0,2,0.25,19.857142857142858,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.patient.impl.BaseHyphenatedIdentifierValidator,7,19,178,15,5.285714285714286,12,0,1,0,6,21,1.0,0,0,0.0,4,0,0,0.42857142857142855,25.428571428571427,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.CustomDatatypeUtil,14,54,275,4,2.4285714285714284,40,1,4,0,12,91,1.0,0,0,0.0,14,1.0,1,0.06206896551724138,19.642857142857142,10
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.NotYetPersistedException,0,0,20,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.Summary,5,5,143,1,1.0,0,0,0,0,0,10,1.0,0,0,0.0,5,1.0,1,0.0,28.6,11
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.InvalidCustomValueException,0,0,39,0,0,0,5,1,1,0,0,0,1,0,0,0,1.0,0,0,0,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.SerializingCustomDatatype,9,14,108,3,1.3333333333333333,5,7,1,0,7,36,1.0,0,0,0.0,9,0,0,0.3333333333333333,12.0,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.CustomDatatypeException,0,0,36,0,0,0,0,1,1,0,0,0,1,0,0,0,1.0,0,0,0,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.datatype.SpecifiedTextOptionsDatatype,2,2,34,1,1.0,0,0,1,1,0,1,1.0,1,0,0.8181818181818182,2,0,0,1.0,17.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.datatype.ProviderDatatype,1,4,36,2,2.0,3,0,2,1,0,0,0,1,0,0.0,1,0,0,0,36.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.datatype.DateDatatype,3,7,65,3,1.6666666666666667,4,3,3,1,0,3,1.0,1,0,0.75,3,0.0,1,0.2,21.666666666666668,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.datatype.FreeTextDatatype,2,2,38,1,1.0,0,8,1,1,0,1,1.0,1,0,0.8181818181818182,2,0,0,1.0,19.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.datatype.BaseOpenmrsDatatype,1,2,33,2,2.0,1,0,1,1,0,0,0,1,0,0.9,1,0,0,0,33.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.datatype.BooleanDatatype,2,5,45,2,2.0,3,1,1,1,0,1,1.0,1,0,0.8181818181818182,2,0,0,0.0,22.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.datatype.LocationDatatype,1,4,36,2,2.0,3,2,2,1,0,0,0,1,0,0.0,1,0,0,0,36.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.datatype.ConceptDatatype,2,6,50,2,2.0,4,0,2,1,0,1,1.0,1,0,0.3333333333333333,2,0,0,0.0,25.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.datatype.BaseMetadataDatatype,1,2,31,1,1.0,1,0,0,1,0,0,0,1,0,0.5,1,0,0,0,31.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.datatype.FloatDatatype,2,5,45,2,2.0,3,0,1,1,0,1,1.0,1,0,0.8181818181818182,2,0,0,0.0,22.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.datatype.LongFreeTextDatatype,6,15,89,2,1.1666666666666667,9,0,3,0,0,15,1.0,0,0,0.0,6,0,0,1.0,14.833333333333334,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.datatype.RegexValidatedTextDatatype,4,7,64,2,1.25,3,3,2,1,0,6,1.0,1,0,0.6923076923076923,4,1.0,1,1.0,16.0,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.customdatatype.datatype.ProgramDatatype,1,4,37,2,2.0,3,0,2,1,0,0,0,1,0,0.5,1,0,0,0,37.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.notification.NotificationConstants,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.notification.MessageException,0,0,35,0,0,0,4,0,1,0,0,0,1,0,1.0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.notification.Template,18,18,148,1,1.0,0,3,1,1,0,153,1.0,1,0,0.21739130434782608,18,1.0,9,0.2857142857142857,8.222222222222221,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.notification.Alert,30,43,355,4,1.2333333333333334,13,5,3,1,11,435,1.0,1,0,0.14285714285714285,30,0.9166666666666666,10,0.06060606060606061,11.833333333333334,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.notification.Message,22,24,196,2,1.0909090909090908,2,3,0,0,0,231,1.0,0,0,0.0,22,1.0,10,0.4864864864864865,8.909090909090908,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.notification.AlertRecipient,14,17,188,1,1.0,3,3,2,1,2,91,1.0,1,0,0.2631578947368421,12,1.0,5,0.034482758620689655,13.428571428571429,6
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.notification.mail.MailMessageSender,4,29,148,6,2.5,25,0,3,0,3,6,1.0,0,0,0.0,3,1.0,2,0.3333333333333333,37.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.notification.mail.velocity.VelocityMessagePreparator,1,14,83,2,2.0,13,0,3,0,0,0,0,0,0,0.0,1,1.0,2,0,83.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.notification.impl.MessageServiceImpl,21,49,304,3,1.2380952380952381,28,0,7,0,14,210,1.0,0,0,0.0,21,1.0,4,0.12087912087912088,14.476190476190476,6
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.notification.impl.AlertServiceImpl,10,42,208,7,2.2,32,1,9,1,9,45,1.0,1,0,0.16666666666666666,10,1.0,2,0.054945054945054944,20.8,7
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.notification.db.hibernate.HibernateAlertDAO,6,28,144,4,1.6666666666666667,22,0,3,0,0,15,1.0,0,0,0.0,6,1.0,2,0.06060606060606061,24.0,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logging.MemoryAppender,5,22,171,5,2.2,17,2,2,1,0,10,1.0,1,0,0.0,4,1.0,2,0.0,34.2,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logging.OpenmrsLoggingUtil,6,25,201,10,4.5,19,2,2,0,3,15,1.0,0,0,0.0,5,1.0,1,1.0,33.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logging.OpenmrsPropertyLookup,2,10,93,6,5.0,8,0,4,1,3,1,1.0,1,0,0.0,1,0.0,1,0.3333333333333333,46.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.logging.LoggingConfigurationGlobalPropertyListener,3,8,85,6,3.3333333333333335,5,0,2,0,0,3,1.0,0,0,0.0,3,1.0,2,0.2,28.333333333333332,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.serialization.SerializationException,0,0,47,0,0,0,3,0,1,0,0,0,1,0,1.0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.serialization.SimpleXStreamSerializer,5,24,218,7,2.8,19,0,3,0,4,10,1.0,0,0,0.0,5,1.0,4,0.058823529411764705,43.6,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.migration.MigrationHelper,7,78,385,16,6.285714285714286,71,0,16,0,9,21,1.0,0,0,0.0,6,0.6666666666666666,3,0.09090909090909091,55.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.ModuleConditionalResource,9,12,143,5,1.4444444444444444,3,0,0,0,6,36,1.0,0,0,0.0,9,1.0,3,0.09090909090909091,15.88888888888889,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.BaseModuleActivator,6,6,64,1,1.0,0,1,0,0,0,15,1.0,0,0,0.0,6,0,0,0,10.666666666666666,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.ModuleClassLoader,28,134,1080,25,5.392857142857143,106,2,4,1,45,378,1.0,1,0,0.0,9,1.0,6,0.13953488372093023,38.57142857142857,11
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.ModuleFactory,58,222,1621,25,3.4655172413793105,164,8,13,0,102,1653,1.0,0,0,0.0,40,1.0,9,0.1842764146219329,27.948275862068964,22
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.DaemonToken,1,1,38,1,1.0,0,0,1,0,0,0,0,0,0,0.0,1,1.0,1,0,38.0,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.UpdateFileParser,6,26,183,10,2.6666666666666665,20,0,1,0,8,15,1.0,0,0,0.0,4,1.0,5,0,30.5,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.ModuleMustStartException,0,0,30,0,0,0,1,1,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.Module,78,114,804,7,1.3205128205128205,36,10,2,0,23,3003,1.0,0,0,0.0,76,1.0,31,0.15638207945900254,10.307692307692308,8
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.ModuleConstants,0,0,73,0,0,0,5,0,0,0,0,0,0,0,0,0,0.0,8,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.MandatoryModuleException,1,1,67,1,1.0,0,2,0,1,0,0,0,1,0,0.0,1,0.5,1,0,67.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.VersionComparator,1,2,36,1,1.0,1,0,0,0,0,0,0,0,0,0.0,1,0.5,1,0,36.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.ModuleUtil,30,169,1206,12,4.566666666666666,139,7,7,0,23,435,1.0,0,0,0.0,24,1.0,1,0.2012288786482335,40.2,12
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.SqlDiffFileParser,4,32,196,15,5.0,28,0,0,0,4,6,1.0,0,0,0.0,1,1.0,2,0.25,49.0,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.ModuleFileParser,38,149,740,18,2.5,111,0,5,0,72,703,1.0,0,0,0.0,3,1.0,7,0.2284620293554563,19.473684210526315,6
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.AdvicePoint,5,11,87,3,1.4,6,0,0,0,2,10,1.0,0,0,0.0,5,1.0,5,0,17.4,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.Extension,13,20,190,2,1.0769230769230769,7,0,0,0,6,78,1.0,0,0,0.0,13,0.8,5,0.25,14.615384615384615,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.module.ModuleException,0,0,37,0,0,0,7,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,liquibase.ext.sqlgenerator.core.ModifyColumnChangeTest,2,14,62,1,1.0,12,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0,31.0,0
openmrs-core,3.0.0-SNAPSHOT,liquibase.ext.sqlgenerator.core.ModifyColumnGeneratorTest,9,31,264,2,1.5555555555555556,22,0,0,0,4,36,1.0,0,0,0.0,8,0,0,0,29.333333333333332,2
openmrs-core,3.0.0-SNAPSHOT,liquibase.ext.datatype.core.MySQLBooleanTypeTest,3,12,76,2,1.3333333333333333,9,0,0,0,0,3,1.0,0,0,0.0,3,0,0,0,25.333333333333332,0
openmrs-core,3.0.0-SNAPSHOT,liquibase.ext.change.core.InsertWithUuidDataChangeTest,2,9,55,2,1.5,7,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0,27.5,1
openmrs-core,3.0.0-SNAPSHOT,liquibase.ext.change.core.InsertWithUuidDataChangeDatabaseIT,2,18,68,2,2.0,16,0,0,1,1,1,1.0,1,0,0.0,1,0,0,0,34.0,7
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.PersonAddressTest,15,31,171,1,1.0,16,0,0,0,0,105,1.0,0,0,0.0,15,0,0,0,11.4,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.ConceptIT,1,4,38,1,1.0,3,0,0,1,0,0,0,1,0,0.0,1,0,0,0,38.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.TestOrderTest,4,30,100,1,1.0,26,0,0,0,0,6,1.0,0,0,0.0,4,0,0,0,25.0,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.ObsBehaviorTest,3,30,135,1,1.0,27,0,1,1,0,3,1.0,1,0,0.0,3,1.0,3,0,45.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.BaseFormRecordableOpenmrsDataTest,10,20,143,1,1.0,10,0,1,0,0,45,1.0,0,0,0.0,10,1.0,1,0,14.3,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.AllergiesTest,27,51,513,3,1.0740740740740742,24,0,3,1,0,351,1.0,1,0,0.0,27,0.5,2,0,19.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.OpenmrsTestsTest,8,46,246,5,3.0,38,1,1,0,9,28,1.0,0,0,0.0,5,1.0,2,0.0,30.75,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.BaseOpenmrsObjectTest,20,35,425,8,1.55,15,0,0,1,0,190,1.0,1,0,0.0,20,0,0,0,21.25,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.ConceptTest,79,157,1269,2,1.0253164556962024,78,0,2,1,28,3081,1.0,1,0,0.0,77,0,0,0.4,16.063291139240505,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.EncounterRoleTest,1,2,26,1,1.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,26.0,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.ConceptComponentTest,1,4,38,1,1.0,3,0,0,1,0,0,0,1,0,0.0,1,0,0,0,38.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.CustomDosingInstructions,5,6,44,1,1.0,1,1,0,0,0,10,1.0,0,0,0.0,5,0,0,0.3333333333333333,8.8,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.EncounterTest,67,154,1465,3,1.044776119402985,87,0,0,1,0,2211,1.0,1,0,0.0,67,1.0,4,0,21.865671641791046,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.FormTest,1,4,33,1,1.0,3,0,0,0,0,0,0,0,0,0.0,1,0,0,0,33.0,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.OrderGroupTest,3,11,55,1,1.0,8,0,1,0,0,3,1.0,0,0,0.0,3,0,0,0,18.333333333333332,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.BaseCustomizableMetadataTest,4,24,98,1,1.0,20,0,1,1,5,6,1.0,1,0,0.0,3,1.0,4,0,24.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.OrderTypeTest,3,12,66,1,1.0,9,0,0,0,0,3,1.0,0,0,0.0,3,0,0,0,22.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.CohortTest,15,46,339,2,1.0666666666666667,31,0,0,0,0,105,1.0,0,0,0.0,15,1.0,1,0,22.6,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.RoleTest,8,25,212,1,1.0,17,0,1,0,0,28,1.0,0,0,0.0,8,0,0,0,26.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.PatientProgramTest,5,36,191,1,1.0,31,0,0,0,0,10,1.0,0,0,0.0,5,1.0,3,0,38.2,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.ProviderTest,2,10,49,1,1.0,8,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0,24.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.PatientStateTest,14,24,300,1,1.0,10,0,0,0,0,91,1.0,0,0,0.0,14,1.0,7,0,21.428571428571427,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.ReferralOrderTest,4,30,100,1,1.0,26,0,0,0,0,6,1.0,0,0,0.0,4,0,0,0,25.0,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.OpenmrsTestAnnotationsTest,2,10,59,1,1.0,8,0,1,1,0,1,1.0,1,0,0.0,2,0,0,0,29.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.OrderTest,66,134,927,12,1.1666666666666667,68,0,3,1,3,2145,1.0,1,0,0.0,65,1.0,3,0,14.045454545454545,6
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.PatientTest,9,47,374,3,1.2222222222222223,38,0,0,0,0,36,1.0,0,0,0.0,9,0,0,0,41.55555555555556,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.PersonTest,46,120,928,2,1.0217391304347827,74,0,0,1,13,1035,1.0,1,0,0.0,43,0,0,0.07692307692307693,20.17391304347826,12
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.ConceptNumericTest,10,42,183,2,1.5,32,0,1,1,0,45,1.0,1,0,0.0,10,0,0,0,18.3,8
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.DrugTest,2,11,62,1,1.0,9,0,0,1,0,1,1.0,1,0,0.0,2,1.0,2,0,31.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.OrderEntryIntegrationTest,15,106,430,1,1.0,91,0,3,1,0,105,1.0,1,0,0.0,15,1.0,6,0,28.666666666666668,6
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.LocationTest,3,13,105,1,1.0,10,0,0,0,0,3,1.0,0,0,0.0,3,0,0,0,35.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.ConceptReferenceTermTest,3,14,65,1,1.0,11,0,0,0,0,3,1.0,0,0,0.0,3,0,0,0,21.666666666666668,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.CohortMembershipTest,21,46,435,1,1.0,25,0,0,0,0,210,1.0,0,0,0.0,21,1.0,0,0,20.714285714285715,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.PersonAttributeTest,6,21,113,1,1.0,15,0,1,1,0,15,1.0,1,0,0.0,6,0,0,0,18.833333333333332,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.AllergenTest,9,30,95,1,1.0,21,0,2,1,4,36,1.0,1,0,0.0,7,0.5,2,0,10.555555555555555,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.SimpleDosingInstructionsTest,15,56,208,2,1.0666666666666667,41,0,1,1,15,105,1.0,1,0,0.0,12,0,0,1.0,13.866666666666667,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.ObsTest,53,163,961,11,1.3396226415094339,110,0,3,0,24,1378,1.0,0,0,0.0,48,1.0,3,0.2413793103448276,18.132075471698112,9
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.DrugOrderTest,22,62,389,1,1.0,40,0,0,0,0,231,1.0,0,0,0.0,22,0,0,0,17.681818181818183,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.UserTest,10,16,95,1,1.0,6,0,1,0,0,45,1.0,0,0,0.0,10,1.0,4,0,9.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.EncounterProviderTest,1,23,60,1,1.0,22,0,0,0,0,0,0,0,0,0.0,1,0,0,0,60.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.ConditionTest,4,44,184,1,1.0,40,0,0,0,0,6,1.0,0,0,0.0,4,0.0,8,0,46.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.EncounterTypeTest,1,4,33,1,1.0,3,0,0,0,0,0,0,0,0,0.0,1,0,0,0,33.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.PersonNameTest,19,54,371,1,1.0,35,0,1,0,0,171,1.0,0,0,0.0,19,0,0,0,19.526315789473685,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.DurationTest,12,25,136,1,1.0,13,0,2,1,1,66,1.0,1,0,0.0,11,0,0,0,11.333333333333334,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.liquibase.ChangeLogVersionsTest,7,25,117,2,1.1428571428571428,18,0,0,0,6,21,1.0,0,0,0.0,4,1.0,8,0.6666666666666666,16.714285714285715,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.liquibase.ChangeLogVersionFinderTest,16,39,208,1,1.0,23,0,0,0,0,120,1.0,0,0,0.0,16,1.0,19,0,13.0,0
